episode,reward,moving_average_100
1152,-200.0,-200.0
1153,-200.0,-200.0
1154,-200.0,-200.0
1155,-200.0,-200.0
1156,-200.0,-200.0
1157,-200.0,-200.0
1158,-200.0,-200.0
1159,-200.0,-200.0
1160,-200.0,-200.0
1161,-200.0,-200.0
1162,-200.0,-200.0
1163,-200.0,-200.0
1164,-200.0,-200.0
1165,-200.0,-200.0
1166,-200.0,-200.0
1167,-200.0,-200.0
1168,-200.0,-200.0
1169,-200.0,-200.0
1170,-200.0,-200.0
1171,-200.0,-200.0
1172,-200.0,-200.0
1173,-200.0,-200.0
1174,-200.0,-200.0
1175,-200.0,-200.0
1176,-200.0,-200.0
1177,-200.0,-200.0
1178,-200.0,-200.0
1179,-200.0,-200.0
1180,-200.0,-200.0
1181,-200.0,-200.0
1182,-200.0,-200.0
1183,-200.0,-200.0
1184,-200.0,-200.0
1185,-200.0,-200.0
1186,-200.0,-200.0
1187,-200.0,-200.0
1188,-200.0,-200.0
1189,-200.0,-200.0
1190,-200.0,-200.0
1191,-200.0,-200.0
1192,-200.0,-200.0
1193,-200.0,-200.0
1194,-200.0,-200.0
1195,-200.0,-200.0
1196,-200.0,-200.0
1197,-200.0,-200.0
1198,-200.0,-200.0
1199,-200.0,-200.0
1200,-200.0,-200.0
1201,-200.0,-200.0
1202,-200.0,-200.0
1203,-200.0,-200.0
1204,-200.0,-200.0
1205,-200.0,-200.0
1206,-200.0,-200.0
1207,-200.0,-200.0
1208,-200.0,-200.0
1209,-200.0,-200.0
1210,-200.0,-200.0
1211,-200.0,-200.0
1212,-200.0,-200.0
1213,-200.0,-200.0
1214,-200.0,-200.0
1215,-200.0,-200.0
1216,-200.0,-200.0
1217,-200.0,-200.0
1218,-200.0,-200.0
1219,-200.0,-200.0
1220,-200.0,-200.0
1221,-200.0,-200.0
1222,-200.0,-200.0
1223,-200.0,-200.0
1224,-200.0,-200.0
1225,-200.0,-200.0
1226,-200.0,-200.0
1227,-200.0,-200.0
1228,-200.0,-200.0
1229,-200.0,-200.0
1230,-200.0,-200.0
1231,-200.0,-200.0
1232,-200.0,-200.0
1233,-200.0,-200.0
1234,-200.0,-200.0
1235,-200.0,-200.0
1236,-200.0,-200.0
1237,-200.0,-200.0
1238,-200.0,-200.0
1239,-200.0,-200.0
1240,-200.0,-200.0
1241,-200.0,-200.0
1242,-200.0,-200.0
1243,-200.0,-200.0
1244,-200.0,-200.0
1245,-200.0,-200.0
1246,-200.0,-200.0
1247,-200.0,-200.0
1248,-200.0,-200.0
1249,-200.0,-200.0
1250,-200.0,-200.0
1251,-200.0,-200.0
1252,-200.0,-200.0
1253,-200.0,-200.0
1254,-200.0,-200.0
1255,-200.0,-200.0
1256,-200.0,-200.0
1257,-200.0,-200.0
1258,-200.0,-200.0
1259,-200.0,-200.0
1260,-200.0,-200.0
1261,-200.0,-200.0
1262,-200.0,-200.0
1263,-200.0,-200.0
1264,-200.0,-200.0
1265,-200.0,-200.0
1266,-200.0,-200.0
1267,-200.0,-200.0
1268,-200.0,-200.0
1269,-200.0,-200.0
1270,-200.0,-200.0
1271,-200.0,-200.0
1272,-200.0,-200.0
1273,-200.0,-200.0
1274,-200.0,-200.0
1275,-200.0,-200.0
1276,-200.0,-200.0
1277,-200.0,-200.0
1278,-200.0,-200.0
1279,-200.0,-200.0
1280,-200.0,-200.0
1281,-200.0,-200.0
1282,-200.0,-200.0
1283,-200.0,-200.0
1284,-200.0,-200.0
1285,-200.0,-200.0
1286,-200.0,-200.0
1287,-200.0,-200.0
1288,-200.0,-200.0
1289,-200.0,-200.0
1290,-200.0,-200.0
1291,-200.0,-200.0
1292,-200.0,-200.0
1293,-200.0,-200.0
1294,-200.0,-200.0
1295,-200.0,-200.0
1296,-200.0,-200.0
1297,-200.0,-200.0
1298,-200.0,-200.0
1299,-200.0,-200.0
1300,-200.0,-200.0
1301,-200.0,-200.0
1302,-200.0,-200.0
1303,-200.0,-200.0
1304,-200.0,-200.0
1305,-200.0,-200.0
1306,-200.0,-200.0
1307,-200.0,-200.0
1308,-200.0,-200.0
1309,-200.0,-200.0
1310,-200.0,-200.0
1311,-200.0,-200.0
1312,-200.0,-200.0
1313,-200.0,-200.0
1314,-200.0,-200.0
1315,-200.0,-200.0
1316,-200.0,-200.0
1317,-200.0,-200.0
1318,-200.0,-200.0
1319,-200.0,-200.0
1320,-200.0,-200.0
1321,-200.0,-200.0
1322,-200.0,-200.0
1323,-200.0,-200.0
1324,-200.0,-200.0
1325,-200.0,-200.0
1326,-200.0,-200.0
1327,-200.0,-200.0
1328,-200.0,-200.0
1329,-200.0,-200.0
1330,-200.0,-200.0
1331,-200.0,-200.0
1332,-200.0,-200.0
1333,-200.0,-200.0
1334,-200.0,-200.0
1335,-200.0,-200.0
1336,-200.0,-200.0
1337,-200.0,-200.0
1338,-200.0,-200.0
1339,-200.0,-200.0
1340,-200.0,-200.0
1341,-200.0,-200.0
1342,-200.0,-200.0
1343,-200.0,-200.0
1344,-200.0,-200.0
1345,-200.0,-200.0
1346,-200.0,-200.0
1347,-200.0,-200.0
1348,-200.0,-200.0
1349,-200.0,-200.0
1350,-200.0,-200.0
1351,-200.0,-200.0
1352,-200.0,-200.0
1353,-200.0,-200.0
1354,-200.0,-200.0
1355,-200.0,-200.0
1356,-200.0,-200.0
1357,-200.0,-200.0
1358,-200.0,-200.0
1359,-200.0,-200.0
1360,-200.0,-200.0
1361,-200.0,-200.0
1362,-200.0,-200.0
1363,-200.0,-200.0
1364,-200.0,-200.0
1365,-200.0,-200.0
1366,-200.0,-200.0
1367,-200.0,-200.0
1368,-200.0,-200.0
1369,-200.0,-200.0
1370,-200.0,-200.0
1371,-200.0,-200.0
1372,-200.0,-200.0
1373,-200.0,-200.0
1374,-200.0,-200.0
1375,-200.0,-200.0
1376,-200.0,-200.0
1377,-200.0,-200.0
1378,-200.0,-200.0
1379,-200.0,-200.0
1380,-200.0,-200.0
1381,-200.0,-200.0
1382,-200.0,-200.0
1383,-200.0,-200.0
1384,-200.0,-200.0
1385,-200.0,-200.0
1386,-200.0,-200.0
1387,-200.0,-200.0
1388,-200.0,-200.0
1389,-200.0,-200.0
1390,-200.0,-200.0
1391,-200.0,-200.0
1392,-200.0,-200.0
1393,-200.0,-200.0
1394,-200.0,-200.0
1395,-200.0,-200.0
1396,-200.0,-200.0
1397,-200.0,-200.0
1398,-200.0,-200.0
1399,-200.0,-200.0
1400,-200.0,-200.0
1401,-200.0,-200.0
1402,-200.0,-200.0
1403,-200.0,-200.0
1404,-200.0,-200.0
1405,-200.0,-200.0
1406,-200.0,-200.0
1407,-200.0,-200.0
1408,-200.0,-200.0
1409,-200.0,-200.0
1410,-200.0,-200.0
1411,-200.0,-200.0
1412,-200.0,-200.0
1413,-200.0,-200.0
1414,-200.0,-200.0
1415,-200.0,-200.0
1416,-200.0,-200.0
1417,-200.0,-200.0
1418,-200.0,-200.0
1419,-200.0,-200.0
1420,-200.0,-200.0
1421,-200.0,-200.0
1422,-200.0,-200.0
1423,-200.0,-200.0
1424,-200.0,-200.0
1425,-200.0,-200.0
1426,-200.0,-200.0
1427,-200.0,-200.0
1428,-200.0,-200.0
1429,-200.0,-200.0
1430,-200.0,-200.0
1431,-200.0,-200.0
1432,-200.0,-200.0
1433,-200.0,-200.0
1434,-200.0,-200.0
1435,-200.0,-200.0
1436,-200.0,-200.0
1437,-200.0,-200.0
1438,-200.0,-200.0
1439,-200.0,-200.0
1440,-200.0,-200.0
1441,-200.0,-200.0
1442,-200.0,-200.0
1443,-200.0,-200.0
1444,-200.0,-200.0
1445,-200.0,-200.0
1446,-200.0,-200.0
1447,-200.0,-200.0
1448,-200.0,-200.0
1449,-200.0,-200.0
1450,-200.0,-200.0
1451,-200.0,-200.0
1452,-200.0,-200.0
1453,-200.0,-200.0
1454,-200.0,-200.0
1455,-200.0,-200.0
1456,-200.0,-200.0
1457,-200.0,-200.0
1458,-200.0,-200.0
1459,-200.0,-200.0
1460,-200.0,-200.0
1461,-200.0,-200.0
1462,-200.0,-200.0
1463,-200.0,-200.0
1464,-200.0,-200.0
1465,-200.0,-200.0
1466,-200.0,-200.0
1467,-200.0,-200.0
1468,-200.0,-200.0
1469,-200.0,-200.0
1470,-200.0,-200.0
1471,-200.0,-200.0
1472,-200.0,-200.0
1473,-200.0,-200.0
1474,-200.0,-200.0
1475,-200.0,-200.0
1476,-200.0,-200.0
1477,-200.0,-200.0
1478,-200.0,-200.0
1479,-200.0,-200.0
1480,-200.0,-200.0
1481,-200.0,-200.0
1482,-200.0,-200.0
1483,-200.0,-200.0
1484,-200.0,-200.0
1485,-200.0,-200.0
1486,-200.0,-200.0
1487,-200.0,-200.0
1488,-200.0,-200.0
1489,-200.0,-200.0
1490,-200.0,-200.0
1491,-200.0,-200.0
1492,-200.0,-200.0
1493,-200.0,-200.0
1494,-200.0,-200.0
1495,-200.0,-200.0
1496,-200.0,-200.0
1497,-200.0,-200.0
1498,-200.0,-200.0
1499,-200.0,-200.0
1500,-200.0,-200.0
1501,-200.0,-200.0
1502,-200.0,-200.0
1503,-200.0,-200.0
1504,-200.0,-200.0
1505,-200.0,-200.0
1506,-200.0,-200.0
1507,-200.0,-200.0
1508,-200.0,-200.0
1509,-200.0,-200.0
1510,-200.0,-200.0
1511,-200.0,-200.0
1512,-200.0,-200.0
1513,-200.0,-200.0
1514,-200.0,-200.0
1515,-200.0,-200.0
1516,-200.0,-200.0
1517,-200.0,-200.0
1518,-200.0,-200.0
1519,-200.0,-200.0
1520,-200.0,-200.0
1521,-200.0,-200.0
1522,-200.0,-200.0
1523,-200.0,-200.0
1524,-200.0,-200.0
1525,-200.0,-200.0
1526,-200.0,-200.0
1527,-200.0,-200.0
1528,-200.0,-200.0
1529,-200.0,-200.0
1530,-200.0,-200.0
1531,-200.0,-200.0
1532,-200.0,-200.0
1533,-200.0,-200.0
1534,-200.0,-200.0
1535,-200.0,-200.0
1536,-200.0,-200.0
1537,-200.0,-200.0
1538,-200.0,-200.0
1539,-200.0,-200.0
1540,-200.0,-200.0
1541,-200.0,-200.0
1542,-200.0,-200.0
1543,-200.0,-200.0
1544,-200.0,-200.0
1545,-200.0,-200.0
1546,-200.0,-200.0
1547,-200.0,-200.0
1548,-200.0,-200.0
1549,-200.0,-200.0
1550,-200.0,-200.0
1551,-200.0,-200.0
1552,-200.0,-200.0
1553,-200.0,-200.0
1554,-200.0,-200.0
1555,-200.0,-200.0
1556,-200.0,-200.0
1557,-200.0,-200.0
1558,-200.0,-200.0
1559,-200.0,-200.0
1560,-200.0,-200.0
1561,-200.0,-200.0
1562,-200.0,-200.0
1563,-200.0,-200.0
1564,-200.0,-200.0
1565,-200.0,-200.0
1566,-200.0,-200.0
1567,-200.0,-200.0
1568,-200.0,-200.0
1569,-200.0,-200.0
1570,-200.0,-200.0
1571,-200.0,-200.0
1572,-200.0,-200.0
1573,-200.0,-200.0
1574,-200.0,-200.0
1575,-200.0,-200.0
1576,-200.0,-200.0
1577,-200.0,-200.0
1578,-200.0,-200.0
1579,-200.0,-200.0
1580,-200.0,-200.0
1581,-200.0,-200.0
1582,-200.0,-200.0
1583,-200.0,-200.0
1584,-200.0,-200.0
1585,-200.0,-200.0
1586,-200.0,-200.0
1587,-200.0,-200.0
1588,-200.0,-200.0
1589,-200.0,-200.0
1590,-200.0,-200.0
1591,-200.0,-200.0
1592,-200.0,-200.0
1593,-200.0,-200.0
1594,-200.0,-200.0
1595,-200.0,-200.0
1596,-200.0,-200.0
1597,-200.0,-200.0
1598,-200.0,-200.0
1599,-200.0,-200.0
1600,-200.0,-200.0
1601,-200.0,-200.0
1602,-200.0,-200.0
1603,-200.0,-200.0
1604,-200.0,-200.0
1605,-200.0,-200.0
1606,-200.0,-200.0
1607,-200.0,-200.0
1608,-200.0,-200.0
1609,-200.0,-200.0
1610,-200.0,-200.0
1611,-200.0,-200.0
1612,-200.0,-200.0
1613,-200.0,-200.0
1614,-200.0,-200.0
1615,-200.0,-200.0
1616,-200.0,-200.0
1617,-200.0,-200.0
1618,-200.0,-200.0
1619,-200.0,-200.0
1620,-200.0,-200.0
1621,-200.0,-200.0
1622,-200.0,-200.0
1623,-200.0,-200.0
1624,-200.0,-200.0
1625,-200.0,-200.0
1626,-200.0,-200.0
1627,-200.0,-200.0
1628,-200.0,-200.0
1629,-200.0,-200.0
1630,-200.0,-200.0
1631,-200.0,-200.0
1632,-200.0,-200.0
1633,-200.0,-200.0
1634,-200.0,-200.0
1635,-200.0,-200.0
1636,-200.0,-200.0
1637,-200.0,-200.0
1638,-200.0,-200.0
1639,-200.0,-200.0
1640,-200.0,-200.0
1641,-200.0,-200.0
1642,-200.0,-200.0
1643,-200.0,-200.0
1644,-200.0,-200.0
1645,-200.0,-200.0
1646,-200.0,-200.0
1647,-200.0,-200.0
1648,-200.0,-200.0
1649,-200.0,-200.0
1650,-200.0,-200.0
1651,-200.0,-200.0
1652,-200.0,-200.0
1653,-200.0,-200.0
1654,-200.0,-200.0
1655,-200.0,-200.0
1656,-200.0,-200.0
1657,-200.0,-200.0
1658,-200.0,-200.0
1659,-200.0,-200.0
1660,-200.0,-200.0
1661,-200.0,-200.0
1662,-200.0,-200.0
1663,-200.0,-200.0
1664,-200.0,-200.0
1665,-200.0,-200.0
1666,-200.0,-200.0
1667,-200.0,-200.0
1668,-200.0,-200.0
1669,-200.0,-200.0
1670,-200.0,-200.0
1671,-200.0,-200.0
1672,-200.0,-200.0
1673,-200.0,-200.0
1674,-200.0,-200.0
1675,-200.0,-200.0
1676,-200.0,-200.0
1677,-200.0,-200.0
1678,-200.0,-200.0
1679,-200.0,-200.0
1680,-200.0,-200.0
1681,-200.0,-200.0
1682,-200.0,-200.0
1683,-200.0,-200.0
1684,-200.0,-200.0
1685,-200.0,-200.0
1686,-200.0,-200.0
1687,-200.0,-200.0
1688,-200.0,-200.0
1689,-200.0,-200.0
1690,-200.0,-200.0
1691,-200.0,-200.0
1692,-170.0,-199.7
1693,-200.0,-199.7
1694,-200.0,-199.7
1695,-200.0,-199.7
1696,-200.0,-199.7
1697,-200.0,-199.7
1698,-200.0,-199.7
1699,-200.0,-199.7
1700,-200.0,-199.7
1701,-200.0,-199.7
1702,-200.0,-199.7
1703,-181.0,-199.51
1704,-200.0,-199.51
1705,-200.0,-199.51
1706,-185.0,-199.36
1707,-200.0,-199.36
1708,-200.0,-199.36
1709,-200.0,-199.36
1710,-200.0,-199.36
1711,-200.0,-199.36
1712,-200.0,-199.36
1713,-200.0,-199.36
1714,-200.0,-199.36
1715,-200.0,-199.36
1716,-200.0,-199.36
1717,-200.0,-199.36
1718,-200.0,-199.36
1719,-200.0,-199.36
1720,-200.0,-199.36
1721,-200.0,-199.36
1722,-200.0,-199.36
1723,-200.0,-199.36
1724,-200.0,-199.36
1725,-200.0,-199.36
1726,-200.0,-199.36
1727,-200.0,-199.36
1728,-200.0,-199.36
1729,-200.0,-199.36
1730,-200.0,-199.36
1731,-200.0,-199.36
1732,-200.0,-199.36
1733,-200.0,-199.36
1734,-200.0,-199.36
1735,-200.0,-199.36
1736,-200.0,-199.36
1737,-200.0,-199.36
1738,-200.0,-199.36
1739,-200.0,-199.36
1740,-200.0,-199.36
1741,-200.0,-199.36
1742,-200.0,-199.36
1743,-200.0,-199.36
1744,-200.0,-199.36
1745,-200.0,-199.36
1746,-200.0,-199.36
1747,-200.0,-199.36
1748,-200.0,-199.36
1749,-200.0,-199.36
1750,-200.0,-199.36
1751,-200.0,-199.36
1752,-200.0,-199.36
1753,-200.0,-199.36
1754,-200.0,-199.36
1755,-200.0,-199.36
1756,-200.0,-199.36
1757,-200.0,-199.36
1758,-200.0,-199.36
1759,-200.0,-199.36
1760,-200.0,-199.36
1761,-200.0,-199.36
1762,-200.0,-199.36
1763,-200.0,-199.36
1764,-200.0,-199.36
1765,-200.0,-199.36
1766,-200.0,-199.36
1767,-200.0,-199.36
1768,-200.0,-199.36
1769,-200.0,-199.36
1770,-200.0,-199.36
1771,-200.0,-199.36
1772,-200.0,-199.36
1773,-200.0,-199.36
1774,-200.0,-199.36
1775,-200.0,-199.36
1776,-200.0,-199.36
1777,-200.0,-199.36
1778,-200.0,-199.36
1779,-200.0,-199.36
1780,-200.0,-199.36
1781,-200.0,-199.36
1782,-200.0,-199.36
1783,-200.0,-199.36
1784,-200.0,-199.36
1785,-200.0,-199.36
1786,-200.0,-199.36
1787,-200.0,-199.36
1788,-200.0,-199.36
1789,-200.0,-199.36
1790,-200.0,-199.36
1791,-200.0,-199.36
1792,-200.0,-199.66
1793,-200.0,-199.66
1794,-200.0,-199.66
1795,-200.0,-199.66
1796,-200.0,-199.66
1797,-200.0,-199.66
1798,-200.0,-199.66
1799,-200.0,-199.66
1800,-200.0,-199.66
1801,-200.0,-199.66
1802,-200.0,-199.66
1803,-200.0,-199.85
1804,-200.0,-199.85
1805,-200.0,-199.85
1806,-200.0,-200.0
1807,-200.0,-200.0
1808,-200.0,-200.0
1809,-200.0,-200.0
1810,-200.0,-200.0
1811,-200.0,-200.0
1812,-200.0,-200.0
1813,-200.0,-200.0
1814,-200.0,-200.0
1815,-200.0,-200.0
1816,-200.0,-200.0
1817,-200.0,-200.0
1818,-200.0,-200.0
1819,-200.0,-200.0
1820,-200.0,-200.0
1821,-200.0,-200.0
1822,-200.0,-200.0
1823,-200.0,-200.0
1824,-200.0,-200.0
1825,-200.0,-200.0
1826,-200.0,-200.0
1827,-200.0,-200.0
1828,-200.0,-200.0
1829,-200.0,-200.0
1830,-200.0,-200.0
1831,-200.0,-200.0
1832,-200.0,-200.0
1833,-200.0,-200.0
1834,-200.0,-200.0
1835,-200.0,-200.0
1836,-200.0,-200.0
1837,-200.0,-200.0
1838,-200.0,-200.0
1839,-200.0,-200.0
1840,-200.0,-200.0
1841,-200.0,-200.0
1842,-200.0,-200.0
1843,-200.0,-200.0
1844,-200.0,-200.0
1845,-200.0,-200.0
1846,-200.0,-200.0
1847,-200.0,-200.0
1848,-200.0,-200.0
1849,-200.0,-200.0
1850,-200.0,-200.0
1851,-200.0,-200.0
1852,-200.0,-200.0
1853,-200.0,-200.0
1854,-200.0,-200.0
1855,-200.0,-200.0
1856,-200.0,-200.0
1857,-200.0,-200.0
1858,-200.0,-200.0
1859,-200.0,-200.0
1860,-200.0,-200.0
1861,-200.0,-200.0
1862,-200.0,-200.0
1863,-199.0,-199.99
1864,-200.0,-199.99
1865,-164.0,-199.63
1866,-200.0,-199.63
1867,-200.0,-199.63
1868,-200.0,-199.63
1869,-200.0,-199.63
1870,-200.0,-199.63
1871,-200.0,-199.63
1872,-200.0,-199.63
1873,-172.0,-199.35
1874,-200.0,-199.35
1875,-200.0,-199.35
1876,-200.0,-199.35
1877,-200.0,-199.35
1878,-200.0,-199.35
1879,-200.0,-199.35
1880,-200.0,-199.35
1881,-200.0,-199.35
1882,-200.0,-199.35
1883,-200.0,-199.35
1884,-200.0,-199.35
1885,-200.0,-199.35
1886,-200.0,-199.35
1887,-200.0,-199.35
1888,-200.0,-199.35
1889,-200.0,-199.35
1890,-200.0,-199.35
1891,-200.0,-199.35
1892,-200.0,-199.35
1893,-200.0,-199.35
1894,-200.0,-199.35
1895,-200.0,-199.35
1896,-200.0,-199.35
1897,-200.0,-199.35
1898,-200.0,-199.35
1899,-200.0,-199.35
1900,-200.0,-199.35
1901,-200.0,-199.35
1902,-200.0,-199.35
1903,-200.0,-199.35
1904,-200.0,-199.35
1905,-200.0,-199.35
1906,-200.0,-199.35
1907,-200.0,-199.35
1908,-200.0,-199.35
1909,-200.0,-199.35
1910,-200.0,-199.35
1911,-200.0,-199.35
1912,-200.0,-199.35
1913,-200.0,-199.35
1914,-200.0,-199.35
1915,-200.0,-199.35
1916,-200.0,-199.35
1917,-200.0,-199.35
1918,-200.0,-199.35
1919,-200.0,-199.35
1920,-200.0,-199.35
1921,-200.0,-199.35
1922,-200.0,-199.35
1923,-200.0,-199.35
1924,-200.0,-199.35
1925,-200.0,-199.35
1926,-200.0,-199.35
1927,-200.0,-199.35
1928,-200.0,-199.35
1929,-200.0,-199.35
1930,-200.0,-199.35
1931,-200.0,-199.35
1932,-200.0,-199.35
1933,-200.0,-199.35
1934,-200.0,-199.35
1935,-200.0,-199.35
1936,-200.0,-199.35
1937,-200.0,-199.35
1938,-200.0,-199.35
1939,-200.0,-199.35
1940,-200.0,-199.35
1941,-200.0,-199.35
1942,-200.0,-199.35
1943,-200.0,-199.35
1944,-200.0,-199.35
1945,-200.0,-199.35
1946,-200.0,-199.35
1947,-200.0,-199.35
1948,-200.0,-199.35
1949,-200.0,-199.35
1950,-200.0,-199.35
1951,-200.0,-199.35
1952,-200.0,-199.35
1953,-200.0,-199.35
1954,-200.0,-199.35
1955,-200.0,-199.35
1956,-200.0,-199.35
1957,-200.0,-199.35
1958,-200.0,-199.35
1959,-200.0,-199.35
1960,-198.0,-199.33
1961,-200.0,-199.33
1962,-200.0,-199.33
1963,-200.0,-199.34
1964,-200.0,-199.34
1965,-200.0,-199.7
1966,-200.0,-199.7
1967,-200.0,-199.7
1968,-200.0,-199.7
1969,-200.0,-199.7
1970,-200.0,-199.7
1971,-200.0,-199.7
1972,-200.0,-199.7
1973,-200.0,-199.98
1974,-200.0,-199.98
1975,-200.0,-199.98
1976,-200.0,-199.98
1977,-200.0,-199.98
1978,-200.0,-199.98
1979,-200.0,-199.98
1980,-200.0,-199.98
1981,-200.0,-199.98
1982,-200.0,-199.98
1983,-200.0,-199.98
1984,-200.0,-199.98
1985,-200.0,-199.98
1986,-200.0,-199.98
1987,-200.0,-199.98
1988,-200.0,-199.98
1989,-200.0,-199.98
1990,-200.0,-199.98
1991,-200.0,-199.98
1992,-200.0,-199.98
1993,-200.0,-199.98
1994,-191.0,-199.89
1995,-200.0,-199.89
1996,-200.0,-199.89
1997,-200.0,-199.89
1998,-169.0,-199.58
1999,-200.0,-199.58
2000,-200.0,-199.58
2001,-200.0,-199.58
2002,-200.0,-199.58
2003,-200.0,-199.58
2004,-200.0,-199.58
2005,-200.0,-199.58
2006,-200.0,-199.58
2007,-200.0,-199.58
2008,-200.0,-199.58
2009,-200.0,-199.58
2010,-200.0,-199.58
2011,-200.0,-199.58
2012,-200.0,-199.58
2013,-200.0,-199.58
2014,-200.0,-199.58
2015,-200.0,-199.58
2016,-200.0,-199.58
2017,-200.0,-199.58
2018,-200.0,-199.58
2019,-200.0,-199.58
2020,-200.0,-199.58
2021,-200.0,-199.58
2022,-200.0,-199.58
2023,-200.0,-199.58
2024,-200.0,-199.58
2025,-200.0,-199.58
2026,-200.0,-199.58
2027,-200.0,-199.58
2028,-200.0,-199.58
2029,-200.0,-199.58
2030,-200.0,-199.58
2031,-200.0,-199.58
2032,-200.0,-199.58
2033,-200.0,-199.58
2034,-200.0,-199.58
2035,-200.0,-199.58
2036,-200.0,-199.58
2037,-200.0,-199.58
2038,-200.0,-199.58
2039,-200.0,-199.58
2040,-200.0,-199.58
2041,-200.0,-199.58
2042,-192.0,-199.5
2043,-200.0,-199.5
2044,-200.0,-199.5
2045,-200.0,-199.5
2046,-200.0,-199.5
2047,-200.0,-199.5
2048,-200.0,-199.5
2049,-200.0,-199.5
2050,-200.0,-199.5
2051,-200.0,-199.5
2052,-200.0,-199.5
2053,-200.0,-199.5
2054,-200.0,-199.5
2055,-200.0,-199.5
2056,-200.0,-199.5
2057,-200.0,-199.5
2058,-188.0,-199.38
2059,-200.0,-199.38
2060,-200.0,-199.4
2061,-200.0,-199.4
2062,-200.0,-199.4
2063,-200.0,-199.4
2064,-200.0,-199.4
2065,-200.0,-199.4
2066,-200.0,-199.4
2067,-200.0,-199.4
2068,-200.0,-199.4
2069,-200.0,-199.4
2070,-200.0,-199.4
2071,-200.0,-199.4
2072,-200.0,-199.4
2073,-200.0,-199.4
2074,-200.0,-199.4
2075,-164.0,-199.04
2076,-200.0,-199.04
2077,-200.0,-199.04
2078,-200.0,-199.04
2079,-200.0,-199.04
2080,-200.0,-199.04
2081,-200.0,-199.04
2082,-200.0,-199.04
2083,-200.0,-199.04
2084,-200.0,-199.04
2085,-200.0,-199.04
2086,-200.0,-199.04
2087,-200.0,-199.04
2088,-200.0,-199.04
2089,-200.0,-199.04
2090,-200.0,-199.04
2091,-200.0,-199.04
2092,-200.0,-199.04
2093,-200.0,-199.04
2094,-200.0,-199.13
2095,-200.0,-199.13
2096,-200.0,-199.13
2097,-200.0,-199.13
2098,-200.0,-199.44
2099,-200.0,-199.44
2100,-200.0,-199.44
2101,-200.0,-199.44
2102,-200.0,-199.44
2103,-200.0,-199.44
2104,-200.0,-199.44
2105,-200.0,-199.44
2106,-200.0,-199.44
2107,-200.0,-199.44
2108,-200.0,-199.44
2109,-200.0,-199.44
2110,-200.0,-199.44
2111,-200.0,-199.44
2112,-200.0,-199.44
2113,-200.0,-199.44
2114,-200.0,-199.44
2115,-200.0,-199.44
2116,-200.0,-199.44
2117,-200.0,-199.44
2118,-200.0,-199.44
2119,-200.0,-199.44
2120,-200.0,-199.44
2121,-200.0,-199.44
2122,-200.0,-199.44
2123,-200.0,-199.44
2124,-200.0,-199.44
2125,-200.0,-199.44
2126,-200.0,-199.44
2127,-200.0,-199.44
2128,-200.0,-199.44
2129,-200.0,-199.44
2130,-200.0,-199.44
2131,-200.0,-199.44
2132,-200.0,-199.44
2133,-200.0,-199.44
2134,-200.0,-199.44
2135,-200.0,-199.44
2136,-200.0,-199.44
2137,-200.0,-199.44
2138,-200.0,-199.44
2139,-200.0,-199.44
2140,-200.0,-199.44
2141,-200.0,-199.44
2142,-200.0,-199.52
2143,-200.0,-199.52
2144,-200.0,-199.52
2145,-200.0,-199.52
2146,-200.0,-199.52
2147,-200.0,-199.52
2148,-200.0,-199.52
2149,-200.0,-199.52
2150,-200.0,-199.52
2151,-200.0,-199.52
2152,-200.0,-199.52
2153,-200.0,-199.52
2154,-200.0,-199.52
2155,-200.0,-199.52
2156,-200.0,-199.52
2157,-200.0,-199.52
2158,-200.0,-199.64
2159,-200.0,-199.64
2160,-200.0,-199.64
2161,-200.0,-199.64
2162,-200.0,-199.64
2163,-200.0,-199.64
2164,-200.0,-199.64
2165,-200.0,-199.64
2166,-200.0,-199.64
2167,-200.0,-199.64
2168,-200.0,-199.64
2169,-200.0,-199.64
2170,-200.0,-199.64
2171,-200.0,-199.64
2172,-185.0,-199.49
2173,-200.0,-199.49
2174,-200.0,-199.49
2175,-200.0,-199.85
2176,-200.0,-199.85
2177,-200.0,-199.85
2178,-200.0,-199.85
2179,-200.0,-199.85
2180,-200.0,-199.85
2181,-200.0,-199.85
2182,-200.0,-199.85
2183,-200.0,-199.85
2184,-200.0,-199.85
2185,-200.0,-199.85
2186,-200.0,-199.85
2187,-200.0,-199.85
2188,-200.0,-199.85
2189,-200.0,-199.85
2190,-200.0,-199.85
2191,-200.0,-199.85
2192,-200.0,-199.85
2193,-200.0,-199.85
2194,-200.0,-199.85
2195,-200.0,-199.85
2196,-200.0,-199.85
2197,-200.0,-199.85
2198,-200.0,-199.85
2199,-200.0,-199.85
2200,-200.0,-199.85
2201,-200.0,-199.85
2202,-200.0,-199.85
2203,-200.0,-199.85
2204,-200.0,-199.85
2205,-200.0,-199.85
2206,-200.0,-199.85
2207,-200.0,-199.85
2208,-200.0,-199.85
2209,-200.0,-199.85
2210,-200.0,-199.85
2211,-200.0,-199.85
2212,-200.0,-199.85
2213,-200.0,-199.85
2214,-200.0,-199.85
2215,-199.0,-199.84
2216,-200.0,-199.84
2217,-200.0,-199.84
2218,-200.0,-199.84
2219,-200.0,-199.84
2220,-200.0,-199.84
2221,-200.0,-199.84
2222,-200.0,-199.84
2223,-200.0,-199.84
2224,-200.0,-199.84
2225,-200.0,-199.84
2226,-200.0,-199.84
